file,meeting_title,start_time,bucket,label,description,num_evidence,evidence_quotes,cross_bucket_flag,admin_noise_flag,canonical,generic_flag,llm_contamination,evidence_support,label_accuracy,issue,off_topic,quality_score
edc1276d-8486-4554-b8e5-0dfd4ffc3882.json,Kelsey Everett Technical Deep Dive - Voxel AI,2022-12-05T20:00:00Z,safety_use_cases,Spill detection,Detect spill events as safety incidents and capture relevant video clips for review.,1,"I know we used to do longer for certain types, like for a spill, would be sitting there for like hours, and so we'd give you like a five-minute clip, but that just gave additional load for no real benefit, and so we've trimmed that down a bit,",False,False,Spill Detection and Monitoring,False,False,4,4,,False,4.0
edc1276d-8486-4554-b8e5-0dfd4ffc3882.json,Kelsey Everett Technical Deep Dive - Voxel AI,2022-12-05T20:00:00Z,safety_use_cases,Ergonomics risk detection,Monitor ergonomics-related risks as part of the platform’s available incident types.,1,"Our software kind of comes with all of our use cases, like forklift safety and ergonomics.",False,False,Ergonomic Risk Detection,False,False,5,5,,False,5.0
edc1276d-8486-4554-b8e5-0dfd4ffc3882.json,Kelsey Everett Technical Deep Dive - Voxel AI,2022-12-05T20:00:00Z,nonsafety_use_cases,No‑parking zone enforcement,Alert when vehicles or equipment are parked in restricted zones longer than a set threshold to support site compliance.,2,"We'd enable certain incident types. Like for example, I mentioned a no pedestrian zone or a no parking zone. | So like, hey, if you're parked in this area for more than 10 seconds, then give me an incident, right?",False,False,No-Parking Zone Enforcement,False,False,5,3,"Label categorized as 'nonsafety_use_cases' but no-parking zone enforcement can have significant safety implications (e.g., blocking emergency access, fire lanes).",False,4.0
a7293f69-af12-41b7-bfa9-a904e3bffa11.json,Meridian Works Operations MMS / Voxel - site safety touch base,2024-11-13T13:30:00Z,nonsafety_use_cases,Sensitive-inventory monitoring pilot,"Meridian Works Operations has a specific maintenance need, and the team discussed an early-stage pilot to address it.",6,"We're going to do a pilot. | The timing is still being worked through. | of what that will entail, but they had a very specific maintenance need, and we are exploring ways to support it. | So we put together an early concept to review last week, and we'll keep working on it. | And so, but the maintenance kind of issue came up as top priority. | So we put together a way to meet that.",False,True,Sensitive Inventory Monitoring,False,False,2,2,Evidence mentions 'maintenance need' repeatedly but never confirms inventory monitoring; label claims 'Sensitive-inventory monitoring' but no evidence supports inventory or sensitivity aspects specifically.,False,2.0
62eb5dc9-c22f-4846-92dd-07743da36faf.json,Voxel Follow Up,2024-06-07T17:00:00Z,safety_use_cases,Dock PIT and pedestrian safety monitoring,"Reduce high-risk incidents on the dock by focusing on PIT-to-PIT and PIT-to-person proximity and related behaviors (e.g., keeping aisles clear, speeding), with trends showing improvement.",4,"What we started focusing on in the tool to get some quick wins was to really go after our dock safety when it came to pit on pit, PIV on PIV, part of industrial vehicles, interactions. | So we did have in there that the pit-to-pit focus started on December 26th, and I can't think that then you focused on keeping those aisles clear. | And now you can see that data is trending down for your pit-to-pit proximity, as well as even person-to-pit is really starting on that downward trend. | the number of incidents that we're seeing through the computer vision AI as it relates to pit to pit, pit to pedestrian, vehicle speeding, all of those are trending in the right direction.",True,False,PIT-Pedestrian Proximity Monitoring,False,False,5,5,,False,5.0
62eb5dc9-c22f-4846-92dd-07743da36faf.json,Voxel Follow Up,2024-06-07T17:00:00Z,safety_use_cases,"Ergonomic risk reduction (overreaches, improper bends)",Identify and reduce ergonomic risks like overreaching and improper bends by changing processes such as pallet stack configuration and coaching proper lifting to lower strain injuries.,4,"We got our pallet stack that's 16 tall, you know, pulling down, reaching, we're, you know, putting a lot of strain on the body to pull that a heavy load pallet down. | Well, if we have that pallet stack now with two pallets, eight and eight, it's not perfect, but it's going to be much more at an ergonomic, safe zone, and you're not having to reach really high up. | Can we do something like the pallet stack, or is it coaching employees to remind themselves about proper lifting techniques? | every single trend is in a positive direction, other than ergo, other than right now overreaching.",True,False,Ergonomic Risk Detection,False,False,5,5,,False,5.0
62eb5dc9-c22f-4846-92dd-07743da36faf.json,Voxel Follow Up,2024-06-07T17:00:00Z,safety_use_cases,Track intervention impact with platform markers,"Use markers in the platform when training or floor changes occur to compare pre/post data and show trend impacts, including for future ergonomic initiatives.",4,"One of the things that we have been asking, and that we need to make sure that we are on top of, is we can add a marker. | So when they actually put in training, or if there is something that they are doing on the floor, we can add a marker. | And that way we can see, what did the data look like before, and now what does the data look like now? | So this is what a marker would look like, and what we could do when you do focus on ergo, we could put those in and be able to show you those trends.",True,False,Intervention Impact Tracking,False,False,5,5,,False,5.0
62eb5dc9-c22f-4846-92dd-07743da36faf.json,Voxel Follow Up,2024-06-07T17:00:00Z,safety_use_cases,Assign and track corrective actions in platform to remove hazards,"Leverage the Actions workflow to create, assign, and track hazard mitigation tasks with timelines (e.g., removing obstructions causing forklift pinch points) to reduce PIT interactions.",1,"So if I say, hey, I noticed that I've got something that's constantly creating a pinch point with the forklifts, and I want those obstructions moved in the next several hours, and I assign it to an individual, and I can track it, and I can check it off as it's completed, and we can see if, in fact, those pinch points result in fewer pit-to-pit interactions.",True,False,Actions Workflow and Coaching,False,False,5,5,,False,5.0
62eb5dc9-c22f-4846-92dd-07743da36faf.json,Voxel Follow Up,2024-06-07T17:00:00Z,safety_use_cases,Use heatmaps and claims data to target injury reductions,Identify ergonomic hot spots via dashboard heatmaps and align with workers’ comp claim patterns to focus interventions and validate reductions over time.,4,"I know I can go into the dashboard today and see a heat map on overreaches in a certain area and say there's a hot spot. | And so if we're seeing. | Getting some injuries or claims around shoulder injuries or strains or repetitive motion, I think we can certainly hone in on where those incidents are occurring via the platform | Or if several months down the road, we would compare to see if our injuries by that type of accident are declining.",True,False,Safety Heatmaps and Hotspot Analysis,False,False,5,5,,False,5.0
62eb5dc9-c22f-4846-92dd-07743da36faf.json,Voxel Follow Up,2024-06-07T17:00:00Z,safety_use_cases,Gamify safety performance to drive adoption and outcomes,"Use incentives and competition at the shift level to motivate safe behaviors and engagement with the platform, aiming to reduce incidents.",3,"From a gamification, I know that's one of the things that we've often done is, you know, you may have some incentives. | Hey, you know, for each shift that may not be applicable, but doesn't have any stop signs that are blown. | Yeah, I'm sure that there's ways that is, if we got Seth Spine, that he can incentivize his people, not in immaterial ways, but make it sort of like a sports or like a competition type thing, and then they actually see hard savings down the road.",True,False,Safety Gamification and Displays,False,False,5,5,,False,5.0
62eb5dc9-c22f-4846-92dd-07743da36faf.json,Voxel Follow Up,2024-06-07T17:00:00Z,nonsafety_use_cases,Evaluate value using claims and injury trends,Assess program value by reviewing claims context alongside injury trends over time.,4,"That was one of the things that Doug wanted to get a better handle on. | an average work comp claim is about REDACTED to REDACTED. | And if we were to prevent a few injuries, at least with Plant City, it pays for itself | on average, REDACTED per injury, so two to three, two and a half to a few injuries avoided typically will pay for itself.",True,False,Workers' Comp and Insurance,False,False,2,2,"Evidence discusses ROI calculation and cost justification, not evaluating value through claims context and injury trends; label suggests ongoing trend analysis but evidence shows basic cost-benefit math for purchase decision",False,2.0
